Date,Open,High,Low,Close,Volume,ADL,OBV,+DI14,-DI14,ADX,MACD Line,Signal Line,MACD Histogram,RSI
2010-02-08,11.2,11.2,11.2,11.2,10000,,-72764,51.42114944319235,15.037344284284648,0,0.012161075872072047,11.27952358162493,-11.267362505752859,59.19898933786049
2010-02-09,11.3,11.3,11.25,11.25,25500,-51000.0,-47264,53.30997928845529,14.452666294746038,0,0.009543464603529728,11.27358380303579,-11.26404033843226,58.88021856968009
2010-02-10,11.35,11.35,11.35,11.35,500,,-46764,53.1769519413225,13.871816782215591,0,0.014272470631762957,11.288939557930869,-11.274667087299106,59.98260903206314
2010-02-11,11.3,11.3,11.3,11.3,7000,,-53764,52.05054422596703,15.696205855758441,0,0.014306816652991827,11.29116003507015,-11.276853218417159,59.667228288451525
2010-02-16,11.3,11.3,11.3,11.3,200,,-53764,52.05054422596702,15.696205855758441,0,0.014165888680823358,11.292933387685531,-11.278767499004708,61.43717952883578
2010-02-18,11.25,11.25,11.25,11.25,200,,-53964,50.80250939024459,17.717588599017006,0,0.010346450806279606,11.284325898516627,-11.273979447710348,61.00126623522418
2010-02-19,10.35,11.05,10.35,11.05,616,1232.0,-54580,34.68240558363787,43.826555048939454,0,-0.007053204490828691,11.23736989268877,-11.244423097179599,54.959929524872166
2010-02-23,11.45,11.45,11.45,11.45,100,,-54480,25.84925879882345,58.1331833324025,63.36604038879328,0.00828766367100009,11.279961821969273,-11.271674158298273,62.74633118677722
2010-02-24,10.7,11.35,10.5,11.25,40000,61176.47058823535,-94480,20.045711900923532,67.53291258139896,62.71292065713359,0.00564150253027762,11.273962030192951,-11.268320527662674,58.31096268826881
2010-02-26,11.5,11.5,11.5,11.5,13350,,-81130,22.435834797148953,63.492996760365436,61.64631391155507,0.02179372013035774,11.319214439970311,-11.297420719839954,61.31376581120935
2010-03-02,11.5,11.5,11.25,11.25,10000,-20000.0,-91130,21.0779295474879,65.70254464644599,60.91603537836282,0.015759477687298684,11.305360575814241,-11.289601098126942,56.61232583477921
2010-03-04,11.25,11.25,11.25,11.25,10,,-91130,21.0779295474879,65.70254464644599,60.23791959754144,0.010860967081672612,11.294281438413805,-11.283420471332132,58.42292205322596
2010-03-05,12.2,12.2,12.2,12.2,1,,-91129,37.696469161932875,51.86762705347946,57.06537995786249,0.07764465339587723,11.475517048102807,-11.39787239470693,69.40659140383733
2010-03-10,11.4,12.05,11.4,12.05,51,102.0,-91180,31.652135062068197,59.58527673197634,55.17613036483704,0.11775113831905237,11.590460264990368,-11.472709126671315,67.73304607266903
2010-03-12,11.55,11.55,11.55,11.55,5000,,-96180,28.568904027312065,53.7810814044161,53.42182717131342,0.11016732156326192,11.582365585118488,-11.472198263555226,60.02514281460741
2010-03-16,11.5,11.55,11.5,11.55,1696,3392.0,-96180,28.27231903254695,54.26089812110273,51.855170205575654,0.10296662729295392,11.57589078714113,-11.472924159848176,61.78944586755018
2010-03-18,11.6,11.6,11.6,11.6,1,,-96179,29.065365461106467,53.660970577301356,50.274892896264014,0.0999404787085254,11.580713631378464,-11.480773152669938,60.59473860601797
2010-03-22,11.75,11.75,11.75,11.75,4275,,-91904,31.51179953578917,51.810280463026146,48.42393389549651,0.10784299587379209,11.614576531542136,-11.506733535668344,60.57362962581355
2010-03-23,11.65,11.7,11.65,11.7,25725,51450.0,-117629,30.75038842173909,52.97467566034692,46.861107599751094,0.10897090914456875,11.631663496480924,-11.522692587336355,61.42779596560369
2010-03-25,11.75,11.75,11.6,11.6,37350,-74700.0,-154979,29.595224573130256,52.236832343275964,45.490198773590485,0.10093993866537332,11.625330123705028,-11.524390185039655,61.34415544055081
2010-03-26,11.6,11.6,11.6,11.6,1000,,-154979,29.595224573130253,52.236832343275964,44.21721200644135,0.0934953710316968,11.620263667957635,-11.526768296925939,63.08604424057524
2010-03-29,11.4,11.4,11.4,11.4,450,,-155429,27.97042374303274,54.859067368557405,43.37760007487989,0.07117936385795787,11.576207936088364,-11.505028572230406,61.06928649501276
